seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
1.0,3.0,1.0,4.0,13.0,9.852194258148577,7.170119543449628,1.0,3.0
1.0,2.0,1.0,4.0,13.0,9.711115659888671,6.856461984594587,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.903487552536127,7.313220387090301,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.798127036878302,7.047517221357296,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.798127036878302,7.170119543449628,1.0,3.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.546812608597396,6.745236349484363,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.620073206530356,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.798127036878302,7.003065458786462,1.0,3.0
1.0,2.0,1.0,4.0,8.0,9.305650551780507,6.665683717782408,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.472704636443673,6.796823718274855,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.998797732340453,7.313220387090301,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.581903928408666,6.907755278982137,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.697034247666484,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.903487552536127,6.975413927455952,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.756932389247553,1.0,2.0
1.0,2.0,1.0,4.0,7.0,9.615805480084347,6.956545443151569,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.740968623038354,6.927557906278317,1.0,3.0
1.0,3.0,1.0,4.0,13.0,9.998797732340453,7.313220387090301,1.0,3.0
1.0,1.0,1.0,4.0,13.0,9.259130536145614,6.659293919683638,1.0,1.0
1.0,1.0,1.0,4.0,8.0,8.779557455883728,6.620073206530356,1.0,1.0
1.0,2.0,1.0,4.0,13.0,9.798127036878302,6.892641641172089,1.0,2.0
1.0,1.0,1.0,4.0,13.0,9.433483923290392,6.565264970035361,1.0,1.0
1.0,3.0,1.0,4.0,13.0,9.852194258148577,6.956545443151569,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.798127036878302,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,1.0,1.0,4.0,13.0,9.680344001221918,6.937314081223682,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.887552571664617,1.0,2.0
1.0,2.0,1.0,4.0,7.0,9.615805480084347,6.956545443151569,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.887552571664617,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.740968623038354,6.937314081223682,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.305650551780507,6.665683717782408,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.472704636443673,6.796823718274855,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.998797732340453,7.313220387090301,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.877296071497429,1.0,2.0
1.0,3.0,1.0,4.0,4.0,9.615805480084347,7.177782416195197,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.472704636443673,6.835184586147301,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.472704636443673,6.824373670043086,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.472704636443673,6.84587987526405,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.852194258148577,6.917705609835305,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.798127036878302,7.2078598714324755,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.877296071497429,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.740968623038354,7.106606137727303,1.0,2.0
1.0,3.0,1.0,4.0,4.0,9.615805480084347,7.177782416195197,1.0,2.0
1.0,1.0,1.0,4.0,13.0,9.305650551780507,6.721425700790643,1.0,1.0
1.0,3.0,1.0,4.0,13.0,9.903487552536127,6.927557906278317,1.0,3.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.897704943128636,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.740968623038354,6.7912214627261855,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.798127036878302,6.76849321164863,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.897704943128636,1.0,2.0
1.0,3.0,1.0,4.0,13.0,9.95227771670556,7.313220387090301,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.740968623038354,6.897704943128636,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.798127036878302,6.813444599510896,1.0,2.0
1.0,3.0,1.0,4.0,7.0,9.798127036878302,7.313220387090301,1.0,3.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.835184586147301,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.697034247666484,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.917705609835305,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.615805480084347,6.76849321164863,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,7.02108396428914,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.86171134048073,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.546812608597396,6.7912214627261855,1.0,2.0
1.0,1.0,1.0,4.0,13.0,9.305650551780507,6.633318433280377,1.0,2.0
1.0,2.0,1.0,4.0,13.0,9.680344001221918,6.818924065275521,1.0,2.0
1.0,1.0,1.0,4.0,13.0,9.305650551780507,6.620073206530356,1.0,1.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,12.0,9.903487552536127,7.313220387090301,0.0,2.0
1.0,2.0,1.0,2.0,7.0,9.472704636443673,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,9.0,9.06647000155648,6.763884908562435,0.0,2.0
1.0,2.0,1.0,4.0,8.0,9.159047077588632,6.856461984594587,0.0,2.0
1.0,3.0,1.0,4.0,12.0,9.740968623038354,7.003065458786462,0.0,2.0
1.0,2.0,1.0,4.0,12.0,9.615805480084347,6.907755278982137,1.0,2.0
1.0,3.0,1.0,4.0,12.0,9.998797732340453,7.24422751560335,0.0,3.0
1.0,2.0,1.0,4.0,8.0,9.472704636443673,6.745236349484363,0.0,2.0
0.0,1.0,0.0,0.0,8.0,9.472704636443673,5.857933154483459,2.0,1.0
0.0,1.0,0.0,0.0,8.0,9.472704636443673,5.857933154483459,2.0,1.0
0.0,1.0,0.0,0.0,8.0,9.472704636443673,5.857933154483459,2.0,1.0
1.0,2.0,1.0,4.0,8.0,9.546812608597396,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,12.0,9.546812608597396,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,12.0,9.615805480084347,6.84587987526405,0.0,2.0
1.0,3.0,1.0,4.0,12.0,9.903487552536127,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.259130536145614,6.476972362889683,0.0,2.0
1.0,2.0,1.0,4.0,8.0,9.615805480084347,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,12.0,9.392661928770137,6.684611727667927,1.0,2.0
1.0,1.0,1.0,4.0,12.0,9.305650551780507,6.396929655216146,0.0,1.0
1.0,2.0,1.0,4.0,12.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,12.0,9.615805480084347,6.856461984594587,1.0,2.0
1.0,1.0,1.0,4.0,12.0,9.104979856318357,6.380122536899765,0.0,1.0
1.0,2.0,1.0,4.0,8.0,9.51044496442652,6.856461984594587,0.0,2.0
1.0,2.0,1.0,4.0,8.0,10.714417768752456,7.3777589082278725,2.0,2.0
1.0,2.0,1.0,4.0,12.0,9.51044496442652,6.897704943128636,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.433483923290392,6.802394763324311,1.0,2.0
1.0,2.0,1.0,1.0,12.0,9.615805480084347,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.433483923290392,6.802394763324311,1.0,2.0
1.0,2.0,1.0,1.0,12.0,9.615805480084347,6.856461984594587,1.0,2.0
1.0,2.0,1.0,1.0,12.0,9.615805480084347,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,12.0,9.472704636443673,6.774223886357614,1.0,2.0
1.0,4.0,1.0,1.0,12.0,10.46310334047155,7.495541943884256,1.0,3.0
1.0,1.0,1.0,4.0,8.0,9.159047077588632,6.551080335043404,1.0,1.0
1.0,1.0,1.0,1.0,12.0,8.922658299524402,6.214608098422191,0.0,1.0
1.0,2.0,1.0,4.0,12.0,9.392661928770137,6.684611727667927,0.0,2.0
1.0,2.0,1.0,1.0,8.0,10.46310334047155,7.495541943884256,1.0,2.0
1.0,2.0,1.0,4.0,12.0,9.615805480084347,6.856461984594587,1.0,1.0
1.0,2.0,1.0,4.0,8.0,9.305650551780507,6.745236349484363,0.0,2.0
1.0,1.0,1.0,4.0,12.0,9.104979856318357,6.309918278226516,0.0,1.0
1.0,2.0,1.0,4.0,8.0,9.392661928770137,6.684611727667927,0.0,2.0
1.0,2.0,1.0,1.0,12.0,9.546812608597396,7.090076835776092,0.0,2.0
1.0,2.0,1.0,4.0,12.0,9.305650551780507,6.684611727667927,0.0,2.0
1.0,2.0,1.0,1.0,8.0,9.903487552536127,6.907755278982137,2.0,2.0
1.0,2.0,1.0,4.0,12.0,9.392661928770137,6.802394763324311,2.0,2.0
1.0,2.0,1.0,2.0,12.0,9.680344001221918,6.907755278982137,1.0,2.0
1.0,1.0,1.0,4.0,12.0,9.350102314351341,6.396929655216146,1.0,1.0
1.0,3.0,1.0,1.0,12.0,9.903487552536127,7.090076835776092,1.0,3.0
1.0,2.0,1.0,4.0,12.0,9.998797732340453,7.090076835776092,2.0,2.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,1.0,0.0,0.0,8.0,9.047821442478408,5.521460917862246,1.0,1.0
0.0,3.0,1.0,3.0,8.0,9.210340371976184,7.313220387090301,0.0,3.0
0.0,2.0,1.0,4.0,25.0,10.596634733096073,7.24422751560335,0.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.680344001221918,6.802394763324311,1.0,2.0
1.0,2.0,1.0,2.0,13.0,9.903487552536127,7.077498053569231,1.0,2.0
1.0,2.0,1.0,2.0,13.0,9.903487552536127,7.077498053569231,1.0,2.0
1.0,2.0,1.0,2.0,13.0,9.903487552536127,7.077498053569231,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,3.0,1.0,4.0,8.0,9.95227771670556,7.1308988302963465,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.903487552536127,7.003065458786462,1.0,2.0
1.0,1.0,1.0,4.0,8.0,9.104979856318357,6.396929655216146,1.0,1.0
1.0,1.0,1.0,4.0,8.0,9.104979856318357,6.396929655216146,1.0,1.0
1.0,1.0,1.0,4.0,8.0,9.104979856318357,6.396929655216146,0.0,1.0
1.0,1.0,1.0,4.0,8.0,9.104979856318357,6.396929655216146,1.0,1.0
1.0,1.0,0.0,0.0,22.0,9.305650551780507,5.857933154483459,2.0,1.0
1.0,1.0,0.0,0.0,22.0,9.305650551780507,5.857933154483459,2.0,1.0
1.0,1.0,0.0,0.0,22.0,9.305650551780507,5.857933154483459,2.0,1.0
1.0,1.0,0.0,0.0,22.0,9.305650551780507,5.857933154483459,2.0,1.0
1.0,1.0,0.0,0.0,22.0,9.305650551780507,5.857933154483459,2.0,1.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,24.0,9.852194258148577,6.856461984594587,0.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.24422751560335,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,21.0,9.615805480084347,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,2.0,1.0,1.0,21.0,9.95227771670556,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.308952660644293,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,8.0,9.852194258148577,6.802394763324311,1.0,2.0
1.0,2.0,1.0,4.0,25.0,10.373491181781864,7.090076835776092,1.0,2.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.126631103850338,7.1308988302963465,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.46310334047155,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,1.0,8.0,10.203592144986466,7.170119543449628,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.46310334047155,7.170119543449628,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.46310334047155,7.170119543449628,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.46310334047155,7.170119543449628,1.0,3.0
1.0,3.0,1.0,4.0,8.0,10.46310334047155,7.170119543449628,1.0,3.0
1.0,3.0,1.0,4.0,25.0,10.714417768752456,7.3777589082278725,1.0,3.0
0.0,2.0,1.0,1.0,8.0,9.740968623038354,7.090076835776092,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,2.0,1.0,4.0,6.0,9.210340371976184,6.856461984594587,1.0,2.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
1.0,3.0,1.0,4.0,18.0,10.645424897265505,7.408530566894626,1.0,3.0
